iso_code,continent,location,date,total_cases,new_cases,new_deaths,total_cases_per_million,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million,weekly_icu_admissions_per_million,weekly_hosp_admissions_per_million,tests_units,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,population,excess_mortality,Cluster,new_deaths_1_week_lag,new_deaths_2_week_lag,new_deaths_4_week_lag,new_deaths_2_week_mean,new_deaths_4_week_mean,new_deaths_2_week_std,new_deaths_4_week_std,new_deaths_2_week_max,new_deaths_4_week_max,new_deaths_2_week_min,new_deaths_4_week_min,year,season,comparison_with_previous,icu_utilization_ratio,healthcare_strain_index,cumulative_cases_threshold,gdp_stringency_interaction,Holiday,Normal day
CHL,South America,Chile,2021-08-29,1637234.0,4081.0,236.0,83516.428,208.175,35.963,,8.621,24.383,tests performed,866.0,146.23,73.41,68.87,58.33,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,0.66,4,274.0,380.0,490.0,255.0,348.25,26.870057685088806,119.81756966321791,274.0,503.0,236.0,236.0,2021,Summer,-38.0,1.704407582938389,,279,1328001.26821,0,1
CHL,South America,Chile,2021-09-05,1640666.0,3432.0,226.0,83691.496,175.069,29.433,,7.141,21.424,tests performed,296.0,150.31,73.68,70.17,58.23,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,2.66,4,236.0,274.0,503.0,231.0,279.0,7.0710678118654755,70.4367328411349,236.0,380.0,226.0,226.0,2021,Autumn,-10.0,1.3949289099526068,,280,1325724.56451,1,0
CHL,South America,Chile,2021-09-12,1643630.0,2964.0,134.0,83842.692,151.196,24.995,,6.988,16.578,tests performed,316.0,154.2,73.88,71.0,58.17,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,2.58,4,226.0,236.0,380.0,180.0,217.5,65.05382386916237,59.38293806585703,226.0,274.0,134.0,134.0,2021,Autumn,-92.0,1.1845971563981044,,281,1324358.54229,0,1
CHL,South America,Chile,2021-09-19,1646994.0,3364.0,138.0,84014.292,171.6,22.343,,5.815,16.476,tests performed,5.0,157.16,74.92,71.53,58.13,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,4.89,4,134.0,226.0,274.0,136.0,183.5,2.8284271247461903,55.02423708391372,138.0,236.0,134.0,134.0,2021,Autumn,4.0,1.0589099526066352,,282,1323447.86081,0,1
CHL,South America,Chile,2021-09-26,1650985.0,3991.0,93.0,84217.876,203.584,19.945,,5.305,16.885,tests performed,425.0,161.07,76.6,71.98,58.1,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,1.02,4,138.0,134.0,236.0,115.5,147.75,31.81980515339464,55.99032654545556,138.0,226.0,93.0,93.0,2021,Autumn,-45.0,0.9452606635071091,,283,1322764.8497000001,0,1
CHL,South America,Chile,2021-10-03,1655884.0,4899.0,52.0,84467.777,249.901,18.874,,5.509,18.415,tests performed,958.0,166.42,79.53,72.32,38.67,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,0.18,4,93.0,138.0,226.0,72.5,104.25,28.991378028648448,40.335055059671674,93.0,138.0,52.0,52.0,2021,Autumn,-41.0,0.8945023696682465,,284,880401.32079,0,1
CHL,South America,Chile,2021-10-10,1661370.0,5486.0,70.0,84747.622,279.845,17.752,,6.223,24.026,tests performed,411.0,170.49,81.33,72.58,38.62,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,6.13,4,52.0,93.0,134.0,61.0,88.25,12.727922061357855,37.169656083066094,70.0,138.0,52.0,52.0,2021,Autumn,18.0,0.8413270142180095,,285,879262.9689399999,1,0
CHL,South America,Chile,2021-10-17,1669236.0,7866.0,43.0,85148.872,401.25,19.486,,7.907,26.883,tests performed,819.0,174.66,82.39,73.46,38.47,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,10.95,4,70.0,52.0,138.0,56.5,64.5,19.091883092036785,22.0680764907157,70.0,93.0,43.0,43.0,2021,Autumn,-27.0,0.9235071090047394,,286,875847.91339,0,1
CHL,South America,Chile,2021-10-24,1680017.0,10781.0,65.0,85698.818,549.946,22.19,,9.743,33.412,tests performed,1033.0,180.48,83.38,74.83,38.23,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,5.58,4,43.0,70.0,93.0,54.0,57.5,15.556349186104045,12.288205727447721,65.0,70.0,43.0,43.0,2021,Autumn,22.0,1.051658767772512,,287,870383.82451,0,1
CHL,South America,Chile,2021-10-31,1692877.0,12860.0,81.0,86354.815,655.997,23.618,,10.508,34.789,tests performed,2784.0,188.47,84.18,77.23,35.03,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,15.55,4,65.0,43.0,52.0,73.0,64.75,11.313708498984761,15.966109941583944,81.0,81.0,65.0,43.0,2021,Autumn,16.0,1.1193364928909952,,288,797529.30611,0,1
CHL,South America,Chile,2021-11-07,1706622.0,13745.0,98.0,87055.957,701.142,26.985,,11.171,40.911,tests performed,3236.0,194.39,84.72,78.96,32.53,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,8.84,4,81.0,65.0,70.0,89.5,71.75,12.020815280171307,23.428970670235294,98.0,98.0,81.0,43.0,2021,Autumn,17.0,1.2789099526066352,,289,740611.71361,0,1
CHL,South America,Chile,2021-11-14,1723728.0,17106.0,110.0,87928.546,872.589,30.198,,13.212,43.512,tests performed,3277.0,199.73,85.26,80.32,32.25,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,15.71,4,98.0,81.0,43.0,104.0,88.5,8.48528137423857,19.672315572908012,110.0,110.0,98.0,65.0,2021,Autumn,12.0,1.431184834123223,,290,734236.94325,0,1
CHL,South America,Chile,2021-11-21,1740496.0,16768.0,143.0,88783.893,855.347,33.514,,13.212,46.165,tests performed,2041.0,204.39,85.68,81.38,32.03,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,16.85,4,110.0,98.0,65.0,126.5,108.0,23.33452377915607,26.1916017074191,143.0,143.0,110.0,81.0,2021,Autumn,33.0,1.5883412322274884,,291,729228.1951100001,0,1
CHL,South America,Chile,2021-11-28,1757077.0,16581.0,188.0,89629.701,845.808,34.483,,13.671,45.604,tests performed,3143.0,207.94,85.98,82.2,31.87,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,16.43,4,143.0,110.0,81.0,165.5,134.75,31.81980515339464,40.277164746293636,188.0,188.0,143.0,98.0,2021,Autumn,45.0,1.6342654028436019,,292,725585.46919,0,1
CHL,South America,Chile,2021-12-05,1770620.0,13543.0,183.0,90320.539,690.838,35.35,,12.906,42.645,tests performed,3526.0,211.97,86.27,82.81,31.74,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,25.75,4,188.0,143.0,98.0,185.5,156.0,3.5355339059327378,36.68787265568936,188.0,188.0,183.0,110.0,2021,Winter,-5.0,1.675355450236967,,293,722625.7543799999,0,1
CHL,South America,Chile,2021-12-12,1781227.0,10607.0,181.0,90861.609,541.07,34.177,,11.222,35.81,tests performed,3796.0,215.44,86.84,83.29,31.64,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,20.74,4,183.0,188.0,110.0,182.0,173.75,1.4142135623730951,20.71030339388454,183.0,188.0,181.0,143.0,2021,Winter,-2.0,1.6197630331753556,,294,720349.05068,0,1
CHL,South America,Chile,2021-12-19,1790524.0,9297.0,194.0,91335.856,474.246,31.933,,8.927,32.035,tests performed,2542.0,219.25,87.56,83.78,31.54,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,20.49,4,181.0,183.0,143.0,187.5,186.5,9.192388155425117,5.802298395183202,194.0,194.0,181.0,181.0,2021,Winter,13.0,1.5134123222748816,,295,718072.34698,0,1
CHL,South America,Chile,2021-12-26,1799125.0,8601.0,173.0,91774.598,438.743,28.158,,7.244,30.453,tests performed,1314.0,221.52,87.89,84.07,31.48,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,20.52,4,194.0,181.0,188.0,183.5,182.75,14.849242404917497,8.655441448403748,194.0,194.0,173.0,173.0,2021,Winter,-21.0,1.3345023696682465,,296,716706.32476,0,1
CHL,South America,Chile,2022-01-02,1808398.0,9273.0,127.0,92247.621,473.022,26.475,,6.886,31.014,tests performed,881.0,226.05,88.29,84.41,30.14,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,25.17,4,173.0,194.0,183.0,150.0,168.75,32.526911934581186,29.14761282392457,173.0,194.0,127.0,127.0,2022,Winter,-46.0,1.2547393364928912,,297,686198.49518,0,1
CHL,South America,Chile,2022-01-09,1825417.0,17019.0,111.0,93115.771,868.151,23.465,,6.529,37.289,tests performed,2368.0,230.1,88.78,84.95,30.01,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,18.82,4,127.0,173.0,181.0,119.0,151.25,11.313708498984761,38.767469180573876,127.0,194.0,111.0,111.0,2022,Winter,-16.0,1.1120853080568722,,298,683238.78037,0,1
CHL,South America,Chile,2022-01-16,1867101.0,41684.0,125.0,95242.101,2126.329,20.965,,5.764,49.939,tests performed,932.0,233.13,89.2,85.6,29.86,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,24.35,4,111.0,127.0,194.0,118.0,134.0,9.899494936611665,26.9567554922091,125.0,173.0,111.0,111.0,2022,Winter,14.0,0.9936018957345972,,299,679823.72482,1,0
CHL,South America,Chile,2022-01-23,1949675.0,82574.0,121.0,99454.257,4212.156,20.455,,7.754,71.67,tests performed,976.0,235.7,89.55,86.05,29.75,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,17.89,4,125.0,111.0,173.0,123.0,121.0,2.8284271247461903,7.118052168026411,125.0,127.0,121.0,111.0,2022,Winter,-4.0,0.9694312796208531,,300,677319.35075,0,1
CHL,South America,Chile,2022-01-30,2107612.0,157937.0,156.0,107510.732,8056.475,22.292,,9.029,117.07,tests performed,718.0,237.86,89.84,86.43,29.66,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,28.88,4,121.0,125.0,127.0,138.5,128.25,24.748737341529164,19.414341777839017,156.0,156.0,121.0,111.0,2022,Winter,35.0,1.056492890995261,,301,675270.31742,0,1
CHL,South America,Chile,2022-02-06,2335034.0,227422.0,277.0,119111.684,11600.952,30.657,,17.497,154.205,tests performed,608.0,239.65,90.09,86.82,29.56,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,40.54,4,156.0,121.0,111.0,216.5,169.75,85.55992052357225,73.1909602797145,277.0,277.0,156.0,121.0,2022,Winter,121.0,1.4529383886255927,,302,672993.61372,0,1
CHL,South America,Chile,2022-02-13,2582934.0,247900.0,534.0,131757.232,12645.549,40.962,,24.23,180.476,tests performed,684.0,241.82,90.31,87.19,29.47,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,52.17,4,277.0,156.0,125.0,405.5,272.0,181.7264427649427,187.01693327967234,534.0,534.0,277.0,121.0,2022,Winter,257.0,1.94132701421801,,303,670944.58039,0,1
CHL,South America,Chile,2022-02-20,2819246.0,236312.0,732.0,143811.669,12054.437,51.419,,25.658,169.049,tests performed,405.0,244.88,90.49,87.51,29.4,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,62.76,4,534.0,277.0,121.0,633.0,424.75,140.0071426749364,258.4535741675864,732.0,732.0,534.0,156.0,2022,Winter,198.0,2.436919431279621,,304,669350.8878,1,0
CHL,South America,Chile,2022-02-27,3015630.0,196384.0,874.0,153829.352,10017.682,54.632,,25.454,146.758,tests performed,569.0,247.89,90.73,87.85,29.31,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,60.41,4,732.0,534.0,156.0,803.0,604.25,100.40916292848975,258.9161704747956,874.0,874.0,732.0,277.0,2022,Winter,142.0,2.5891943127962085,,305,667301.85447,0,1
CHL,South America,Chile,2022-03-06,3168335.0,152705.0,885.0,161618.938,7789.587,53.561,,22.853,114.672,tests performed,512.0,251.04,90.93,88.14,29.24,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,59.81,4,874.0,732.0,277.0,879.5,756.25,7.7781745930520225,163.73225094647685,885.0,885.0,874.0,534.0,2022,Spring,11.0,2.5384360189573463,,306,665708.16188,0,1
CHL,South America,Chile,2022-03-13,3286476.0,118141.0,830.0,167645.392,6026.453,47.746,,14.436,83.3,tests performed,654.0,253.72,91.03,88.32,28.88,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,47.8,4,885.0,874.0,534.0,857.5,830.25,38.890872965260115,69.67723205371132,885.0,885.0,830.0,732.0,2022,Spring,-55.0,2.2628436018957347,,307,657512.02856,0,1
CHL,South America,Chile,2022-03-20,3381681.0,95205.0,655.0,172501.864,4856.472,39.533,,11.681,62.539,tests performed,584.0,255.93,91.1,88.46,28.85,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,37.01,4,830.0,885.0,732.0,742.5,811.0,123.74368670764582,106.68020747386431,830.0,885.0,655.0,655.0,2022,Spring,-175.0,1.8736018957345975,,308,656829.01745,0,1
CHL,South America,Chile,2022-03-27,3443018.0,61337.0,11858.0,175630.706,3128.842,34.177,,8.672,45.093,tests performed,599.0,257.97,91.17,88.62,28.81,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,30.2,4,655.0,830.0,874.0,6256.5,3557.0,7921.717269632892,5534.868803022044,11858.0,11858.0,655.0,655.0,2022,Spring,11203.0,1.6197630331753556,,309,655918.33597,0,1
CHL,South America,Chile,2022-04-03,3482175.0,39157.0,391.0,177628.132,1997.425,26.73,,6.682,32.494,tests performed,384.0,259.5,91.23,88.76,28.78,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,24.19,4,11858.0,655.0,885.0,6124.5,3433.5,8108.393459866141,5619.231293809976,11858.0,11858.0,391.0,391.0,2022,Spring,-11467.0,1.2668246445497633,,310,655235.32486,0,1
CHL,South America,Chile,2022-04-10,3508556.0,26381.0,308.0,178973.845,1345.713,21.578,,4.591,25.199,tests performed,376.0,261.29,91.28,88.87,28.76,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,20.73,4,391.0,11858.0,830.0,349.5,3303.0,58.68986283848344,5705.251907964567,391.0,11858.0,308.0,308.0,2022,Spring,-83.0,1.022654028436019,,311,654779.98412,0,1
CHL,South America,Chile,2022-04-17,3528626.0,20070.0,234.0,179997.629,1023.784,16.17,,3.061,21.22,tests performed,410.0,263.08,91.32,88.94,25.7,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,6.87,4,308.0,391.0,655.0,271.0,3197.75,52.32590180780452,5773.856156561806,308.0,11858.0,234.0,234.0,2022,Spring,-74.0,0.7663507109004741,,312,585112.8509,0,1
CHL,South America,Chile,2022-04-24,3544463.0,15837.0,144.0,180805.485,807.856,13.416,,3.01,19.231,tests performed,992.0,266.3,91.36,89.02,25.67,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,17.09,4,234.0,308.0,11858.0,189.0,269.25,63.63961030678928,105.28493086224005,234.0,391.0,144.0,144.0,2022,Spring,-90.0,0.635829383886256,,313,584429.83979,0,1
CHL,South America,Chile,2022-05-01,3558631.0,14168.0,152.0,181528.205,722.719,10.763,,2.346,15.762,tests performed,205.0,269.26,91.4,89.09,27.2,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,6.76,4,144.0,234.0,391.0,148.0,209.5,5.656854249492381,77.24204381898069,152.0,308.0,144.0,144.0,2022,Spring,8.0,0.5100947867298579,,314,619263.4064,0,1
CHL,South America,Chile,2022-05-08,3576139.0,17508.0,102.0,182421.3,893.095,8.978,,1.734,18.925,tests performed,1315.0,272.5,91.45,89.16,27.17,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,14.27,4,152.0,144.0,308.0,127.0,158.0,35.35533905932738,55.208694967369034,152.0,234.0,102.0,102.0,2022,Spring,-50.0,0.4254976303317536,,315,618580.39529,0,1
CHL,South America,Chile,2022-05-15,3600896.0,24757.0,85.0,183684.171,1262.872,8.111,,2.091,23.312,tests performed,3777.0,276.8,91.49,89.23,27.15,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,19.2,4,102.0,152.0,234.0,93.5,120.75,12.020815280171307,32.386982981850366,102.0,152.0,85.0,85.0,2022,Spring,-17.0,0.38440758293838867,,316,618125.05455,0,1
CHL,South America,Chile,2022-05-22,3636993.0,36097.0,80.0,185525.504,1841.333,7.244,,2.449,29.127,tests performed,4251.0,281.95,91.55,89.3,27.13,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,13.62,4,85.0,102.0,144.0,82.5,104.75,3.5355339059327378,32.8772971314046,85.0,152.0,80.0,80.0,2022,Spring,-5.0,0.3433175355450237,,317,617669.71381,0,1
CHL,South America,Chile,2022-05-29,3684585.0,47592.0,83.0,187953.204,2427.701,6.631,,2.602,33.106,tests performed,6831.0,287.16,91.62,89.39,27.1,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,5.69,4,80.0,85.0,152.0,81.5,87.5,2.1213203435596424,9.882644720248985,83.0,102.0,80.0,80.0,2022,Spring,3.0,0.31426540284360194,,318,616986.7027,1,0
CHL,South America,Chile,2022-06-05,3739796.0,55211.0,78.0,190769.555,2816.351,7.856,,5.101,45.042,tests performed,4890.0,292.73,91.68,89.46,27.07,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,22.2,4,83.0,80.0,102.0,80.5,81.5,3.5355339059327378,3.1091263510293663,83.0,85.0,78.0,78.0,2022,Summer,-5.0,0.37232227488151665,,319,616303.6915900001,0,1
CHL,South America,Chile,2022-06-12,3808970.0,69174.0,121.0,194298.168,3528.613,7.754,,4.438,50.348,tests performed,3910.0,296.69,91.74,89.54,27.05,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,12.21,4,78.0,83.0,85.0,99.5,90.5,30.405591591021544,20.436894741292406,121.0,121.0,78.0,78.0,2022,Summer,43.0,0.3674881516587678,,320,615848.35085,0,1
CHL,South America,Chile,2022-06-19,3882425.0,73455.0,150.0,198045.158,3746.99,8.927,,4.999,50.96,tests performed,2141.0,299.62,91.78,89.6,27.03,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,11.85,4,121.0,78.0,80.0,135.5,108.0,20.506096654409877,33.95094500402993,150.0,150.0,121.0,78.0,2022,Summer,29.0,0.4230805687203792,,321,615393.01011,1,0
CHL,South America,Chile,2022-06-26,3948012.0,65587.0,159.0,201390.796,3345.638,9.029,,4.336,53.816,,2667.0,301.82,91.82,89.65,27.01,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,9.09,4,150.0,121.0,83.0,154.5,127.0,6.363961030678928,36.46916505762092,159.0,159.0,150.0,78.0,2022,Summer,9.0,0.427914691943128,,322,614937.66937,0,1
CHL,South America,Chile,2022-07-03,4013903.0,65891.0,178.0,204751.941,3361.145,9.029,,4.846,54.377,,2314.0,303.78,91.84,89.7,27.0,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,10.95,4,159.0,150.0,78.0,168.5,152.0,13.435028842544403,23.734644158557163,178.0,178.0,159.0,121.0,2022,Summer,19.0,0.427914691943128,,323,614709.999,1,0
CHL,South America,Chile,2022-07-10,4075533.0,61630.0,224.0,207895.73,3143.789,9.386,,5.101,56.724,,2026.0,306.16,91.88,89.76,26.98,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,18.06,4,178.0,159.0,121.0,201.0,177.75,32.526911934581186,32.96841923214798,224.0,224.0,178.0,150.0,2022,Summer,46.0,0.44483412322274885,,324,614254.65826,0,1
CHL,South America,Chile,2022-07-17,4130232.0,54699.0,252.0,210685.963,2790.233,9.488,,5.203,54.122,,1492.0,308.07,91.92,89.81,26.96,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,21.38,4,224.0,178.0,150.0,238.0,203.25,19.79898987322333,42.43720851642654,252.0,252.0,224.0,159.0,2022,Summer,28.0,0.44966824644549763,,325,613799.31752,0,1
CHL,South America,Chile,2022-07-24,4177517.0,47285.0,264.0,213098.003,2412.04,8.978,,3.979,50.807,,1704.0,310.11,91.96,89.87,26.94,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,19.11,4,252.0,224.0,159.0,258.0,229.5,8.48528137423857,38.20558423407061,264.0,264.0,252.0,178.0,2022,Summer,12.0,0.4254976303317536,,326,613343.97678,0,1
CHL,South America,Chile,2022-07-31,4233549.0,56032.0,249.0,215956.234,2858.231,8.519,,4.744,46.522,,1370.0,311.54,91.99,89.92,26.92,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,5.84,4,264.0,252.0,178.0,256.5,247.25,10.606601717798213,16.80029761641139,264.0,264.0,249.0,224.0,2022,Summer,-15.0,0.40374407582938393,,327,612888.63604,0,1
CHL,South America,Chile,2022-08-07,4297144.0,63595.0,221.0,219200.259,3244.025,8.366,,4.132,45.808,,1070.0,312.72,92.02,89.96,26.91,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,5.05,4,249.0,264.0,224.0,235.0,246.5,19.79898987322333,18.193405398660204,249.0,264.0,221.0,221.0,2022,Summer,-28.0,0.3964928909952607,,328,612660.9656700001,0,1
CHL,South America,Chile,2022-08-14,4369706.0,72562.0,188.0,222901.696,3701.437,8.213,,3.622,43.512,,1060.0,313.8,92.05,90.0,26.9,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,9.42,4,221.0,249.0,252.0,204.5,230.5,23.33452377915607,33.4713808100791,221.0,264.0,188.0,188.0,2022,Summer,-33.0,0.38924170616113746,,329,612433.2953,0,1
CHL,South America,Chile,2022-08-21,4432586.0,62880.0,213.0,226109.248,3207.552,8.111,,3.673,46.318,,868.0,314.64,92.07,90.03,26.89,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,13.75,4,188.0,221.0,264.0,200.5,217.75,17.67766952966369,25.131321758581098,213.0,249.0,188.0,188.0,2022,Summer,25.0,0.38440758293838867,,330,612205.62493,0,1
CHL,South America,Chile,2022-08-28,4487453.0,54867.0,208.0,228908.051,2798.803,7.397,,3.418,41.982,,954.0,315.57,92.1,90.07,26.87,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,10.47,4,213.0,188.0,249.0,210.5,207.5,3.5355339059327378,14.059397805975372,213.0,221.0,208.0,188.0,2022,Summer,-5.0,0.350568720379147,,331,611750.28419,0,1
CHL,South America,Chile,2022-09-04,4527533.0,40080.0,189.0,230952.559,2044.508,7.09,,3.316,38.462,,538.0,316.4,92.12,90.11,26.86,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,13.03,4,208.0,213.0,221.0,198.5,199.5,13.435028842544403,12.871156384205156,208.0,213.0,189.0,188.0,2022,Autumn,-19.0,0.3360189573459716,,332,611522.61382,1,0
CHL,South America,Chile,2022-09-11,4559801.0,32268.0,178.0,232598.572,1646.013,7.141,,3.418,33.718,,587.0,317.11,92.15,90.14,26.85,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,6.24,4,189.0,208.0,188.0,183.5,197.0,7.7781745930520225,16.350331291240916,189.0,213.0,178.0,178.0,2022,Autumn,-11.0,0.338436018957346,,333,611294.94345,0,1
CHL,South America,Chile,2022-09-18,4583654.0,23853.0,174.0,233815.33,1216.758,6.682,,2.091,30.351,,92.0,317.58,92.16,90.15,26.85,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,9.69,4,178.0,189.0,213.0,176.0,187.25,2.8284271247461903,15.217862311551244,178.0,208.0,174.0,174.0,2022,Autumn,-4.0,0.31668246445497633,,334,611294.94345,0,1
CHL,South America,Chile,2022-09-25,4603514.0,19860.0,123.0,234828.402,1013.072,6.886,,2.551,30.81,,185.0,318.02,92.17,90.17,26.84,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,11.41,4,174.0,178.0,208.0,148.5,166.0,36.062445840513924,29.359836511806375,174.0,189.0,123.0,123.0,2022,Autumn,-51.0,0.32635071090047396,,335,611067.27308,0,1
CHL,South America,Chile,2022-10-02,4627923.0,24409.0,132.0,236073.522,1245.12,5.968,,3.265,29.331,,99.0,318.26,92.18,90.19,14.3,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,5.3,4,123.0,174.0,189.0,127.5,151.75,6.363961030678928,28.28869031963125,132.0,178.0,123.0,123.0,2022,Autumn,9.0,0.2828436018957346,,336,325568.6291,0,1
CHL,South America,Chile,2022-10-09,4649348.0,21425.0,128.0,237166.426,1092.904,4.693,,2.295,25.25,,71.0,318.44,92.19,90.2,14.3,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,7.23,4,132.0,123.0,178.0,130.0,139.25,2.8284271247461903,23.457408211479773,132.0,174.0,128.0,123.0,2022,Autumn,-4.0,0.22241706161137442,,337,325568.6291,1,0
CHL,South America,Chile,2022-10-16,4674373.0,25025.0,106.0,238442.968,1276.542,4.336,,1.428,26.577,,86.0,318.56,92.19,90.21,14.3,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,7.85,4,128.0,132.0,174.0,117.0,122.25,15.556349186104045,11.44188212955655,128.0,132.0,106.0,106.0,2022,Autumn,-22.0,0.20549763033175358,,338,325568.6291,0,1
